Unnamed: 0,Product,Type,Release Date,Process Size,TDP,Die Size,Transistors,Freq,Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
409,AMD Athlon XP-M 2200+,CPU,2001-01-01,130.0,45.0,101.0,63.0,1667.0,Unknown,AMD,,,
3237,NVIDIA GeForce GTX 970,GPU,2014-09-19,28.0,148.0,398.0,5200.0,1050.0,TSMC,NVIDIA,,3920.0,122.5
4219,ATI FirePro M5800,GPU,2010-03-01,40.0,26.0,104.0,627.0,650.0,TSMC,ATI,,520.0,
207,AMD Athlon X2 7750 BE,CPU,2008-12-15,65.0,95.0,285.0,450.0,2700.0,Unknown,AMD,,,
3064,NVIDIA P102-100,GPU,2018-02-12,16.0,250.0,471.0,11800.0,1582.0,TSMC,NVIDIA,168.3,10770.0,336.6
458,Intel Core i7-4790S,CPU,2014-05-01,22.0,65.0,177.0,1400.0,3100.0,Intel,Intel,,,
3349,NVIDIA GeForce4 440 Go,GPU,2002-02-06,150.0,,65.0,29.0,220.0,TSMC,NVIDIA,,,
2430,AMD Radeon Pro Duo,GPU,2016-04-26,28.0,350.0,596.0,8900.0,1000.0,TSMC,AMD,8192.0,8192.0,512.0
3475,AMD Radeon HD 6930,GPU,2011-12-01,40.0,186.0,389.0,2640.0,750.0,TSMC,AMD,,1920.0,480.0
110,AMD Athlon 64 3500+,CPU,2007-02-20,90.0,62.0,230.0,227.0,2200.0,Unknown,AMD,,,
3554,NVIDIA GeForce GTX 580 Rev. 2,GPU,2011-06-06,40.0,244.0,520.0,3000.0,772.0,TSMC,NVIDIA,,1581.0,197.6
3842,NVIDIA GeForce GTX 1650,GPU,2019-04-23,12.0,75.0,200.0,4700.0,1485.0,TSMC,NVIDIA,5967.0,2984.0,93.24
1883,Intel Core i5-3610ME,CPU,2012-06-01,22.0,35.0,118.0,,2700.0,Intel,Intel,,,
1713,AMD Athlon 64 3200+,CPU,2005-04-14,130.0,62.0,,105.0,2000.0,Unknown,AMD,,,
3758,AMD FirePro M6100,GPU,2013-10-16,28.0,,160.0,2080.0,1075.0,TSMC,AMD,,1651.0,103.2
3733,3dfx Voodoo5 5000 PCI,GPU,NaT,250.0,30.0,112.0,14.0,166.0,TSMC,Other,,,
552,AMD EPYC 7551,CPU,2017-06-29,14.0,180.0,213.0,4800.0,2000.0,GF,AMD,,,
1439,AMD Sempron 3400+,CPU,2005-08-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,
2270,3dfx Spectre 2000,GPU,NaT,,30.0,131.0,30.0,200.0,TSMC,Other,,,
2821,AMD Radeon HD 6550A,GPU,2011-02-07,40.0,35.0,104.0,627.0,550.0,TSMC,AMD,,528.0,
4645,NVIDIA GeForce GT 330 OEM,GPU,2010-02-02,55.0,75.0,260.0,754.0,500.0,TSMC,NVIDIA,,240.0,
1925,Intel Xeon Gold 6348H,CPU,2021-04-06,14.0,165.0,,,2300.0,Intel,Intel,,,
634,Intel Xeon Gold 5315Y,CPU,2021-04-06,10.0,140.0,,,3200.0,Intel,Intel,,,
4668,AMD Radeon HD 6250,GPU,2011-01-31,40.0,19.0,59.0,292.0,650.0,TSMC,AMD,,104.0,
316,AMD Sempron 3500+,CPU,2005-10-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,
4098,AMD FirePro D500,GPU,2014-01-18,28.0,274.0,352.0,4313.0,725.0,TSMC,AMD,,2227.0,556.8
4567,NVIDIA Quadro NVS 50 PCI,GPU,2005-05-31,150.0,10.0,65.0,29.0,250.0,TSMC,NVIDIA,,,
1328,Intel Xeon E5-2650L v2,CPU,2013-09-01,22.0,70.0,160.0,1400.0,1700.0,Intel,Intel,,,
427,AMD Athlon 64 FX-51,CPU,2003-09-23,130.0,89.0,193.0,105.0,2200.0,Unknown,AMD,,,
3206,NVIDIA Tesla V100 DGXS 16 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1327.0,TSMC,NVIDIA,31330.0,15670.0,7834.0
105,AMD E1-2150,CPU,2014-02-01,32.0,9.0,246.0,1178.0,1050.0,Unknown,AMD,,,
3041,NVIDIA GeForce GTS 360M,GPU,2010-01-07,40.0,38.0,144.0,727.0,550.0,TSMC,NVIDIA,,275.7,
142,AMD Phenom X4 9450e,CPU,2008-10-01,65.0,65.0,285.0,450.0,2100.0,Unknown,AMD,,,
2169,AMD Turion 64 ML-30,CPU,2005-03-10,90.0,35.0,125.0,114.0,1600.0,Unknown,AMD,,,
3165,AMD Radeon R9 370,GPU,2015-05-05,28.0,110.0,212.0,2800.0,925.0,TSMC,AMD,,2496.0,156.0
89,Intel A110,CPU,2007-06-01,90.0,3.0,66.0,176.0,800.0,Intel,Intel,,,
2918,Intel UHD Graphics,GPU,2019-08-21,14.0,15.0,,,300.0,Intel,Intel,768.0,384.0,96.0
2241,NVIDIA GeForce GTX 460 SE,GPU,2010-11-15,40.0,150.0,332.0,1950.0,650.0,TSMC,NVIDIA,,748.8,62.4
3478,NVIDIA GeForce GTX 970M,GPU,2014-10-07,28.0,,398.0,5200.0,924.0,TSMC,NVIDIA,,2657.0,83.04
2163,AMD Opteron A1170,CPU,2016-01-14,28.0,32.0,,,2000.0,Unknown,AMD,,,
2636,AMD Radeon HD 6850 X2,GPU,2011-09-19,40.0,254.0,255.0,1700.0,800.0,TSMC,AMD,,1536.0,
1949,Intel Pentium G4600,CPU,2017-01-03,14.0,51.0,,,3600.0,Intel,Intel,,,
1768,AMD Athlon XP 3000+,CPU,2001-01-01,130.0,68.0,101.0,63.0,2167.0,Unknown,AMD,,,
3845,NVIDIA CMP 40HX,GPU,2021-02-25,12.0,185.0,445.0,10800.0,1470.0,TSMC,NVIDIA,15210.0,7603.0,237.6
2272,ATI Radeon X850 XT,GPU,2004-12-01,130.0,69.0,297.0,160.0,520.0,TSMC,ATI,,,
1,AMD Athlon 200GE,CPU,2018-09-06,14.0,35.0,192.0,4800.0,3200.0,Unknown,AMD,,,
3119,NVIDIA GeForce FX 5900,GPU,2003-05-12,130.0,,207.0,135.0,400.0,TSMC,NVIDIA,,,
4812,NVIDIA GeForce 940A,GPU,2015-03-13,28.0,33.0,,,1072.0,TSMC,NVIDIA,,903.2,28.22
1951,Intel Xeon Platinum 8256,CPU,2018-12-11,14.0,105.0,,8000.0,3800.0,Intel,Intel,,,
3893,NVIDIA GeForce 705M,GPU,NaT,40.0,15.0,79.0,292.0,738.0,TSMC,NVIDIA,,141.7,11.81
4174,AMD Radeon Pro WX 3200,GPU,2019-07-02,14.0,65.0,103.0,2200.0,1295.0,GF,AMD,1658.0,1658.0,103.6
2720,NVIDIA GeForce GTX 570M,GPU,2011-06-28,40.0,75.0,332.0,1950.0,575.0,TSMC,NVIDIA,,772.8,64.4
3311,NVIDIA Xbox GPU,GPU,2001-11-15,150.0,,142.0,57.0,233.0,TSMC,NVIDIA,,,
1109,Intel Core i5-7600T,CPU,2017-01-03,14.0,35.0,,,2800.0,Intel,Intel,,,
3409,NVIDIA GeForce 405 OEM,GPU,2010-09-03,40.0,25.0,100.0,486.0,475.0,TSMC,NVIDIA,,52.8,
591,Intel Core i3-10325,CPU,2021-03-16,14.0,65.0,,,3900.0,Intel,Intel,,,
1695,Intel Xeon Platinum 9222,CPU,2019-04-02,14.0,250.0,,8000.0,2300.0,Intel,Intel,,,
2936,ATI FirePro V5700,GPU,2008-08-08,55.0,56.0,146.0,514.0,700.0,TSMC,ATI,,448.0,
4080,NVIDIA Quadro NVS 150M,GPU,2008-08-15,65.0,10.0,86.0,210.0,530.0,TSMC,NVIDIA,,20.8,
3240,ATI Radeon HD 2400 PRO AGP,GPU,2007-06-28,65.0,20.0,85.0,180.0,525.0,TSMC,ATI,,42.0,
1576,AMD Ryzen 3 3250U,CPU,2020-01-06,12.0,15.0,210.0,4940.0,2600.0,GF,AMD,,,
3755,ATI Radeon HD 2600 XT AGP,GPU,2007-06-28,55.0,45.0,135.0,378.0,722.0,TSMC,ATI,,173.3,
213,Intel Core i7-5820K,CPU,2014-09-01,22.0,140.0,356.0,2600.0,3300.0,Intel,Intel,,,
778,AMD Turion 64 ML-42,CPU,2005-10-04,90.0,35.0,125.0,114.0,2400.0,Unknown,AMD,,,
1415,Intel Xeon Platinum 8180,CPU,2017-07-11,14.0,205.0,,8000.0,2500.0,Intel,Intel,,,
3566,NVIDIA GeForce GTX 675MX Mac Edition,GPU,2013-04-01,28.0,100.0,294.0,3540.0,719.0,TSMC,NVIDIA,,1933.0,80.53
2043,Intel Xeon Gold 6330,CPU,2021-04-06,10.0,205.0,,,2000.0,Intel,Intel,,,
2848,ATI Radeon 9500,GPU,2003-03-01,150.0,12.0,215.0,110.0,275.0,TSMC,ATI,,,
4408,AMD Radeon Pro 575,GPU,2017-06-05,14.0,150.0,232.0,5700.0,1096.0,GF,AMD,4489.0,4489.0,280.6
4316,NVIDIA GeForce GTX 460 SE v2,GPU,2010-11-15,40.0,150.0,332.0,1950.0,650.0,TSMC,NVIDIA,,748.8,62.4
3619,ATI Radeon IGP 350M,GPU,2002-10-05,180.0,,73.0,30.0,183.0,Unknown,ATI,,,
1567,Intel Core i3-4160,CPU,2014-07-21,22.0,54.0,177.0,1400.0,3600.0,Intel,Intel,,,
165,AMD Opteron 6274,CPU,2011-11-14,32.0,115.0,316.0,2400.0,2200.0,Unknown,AMD,,,
4582,Intel UHD Graphics 630,GPU,2020-04-30,14.0,15.0,,,350.0,Intel,Intel,846.4,423.2,105.8
3406,NVIDIA GeForce GT 520M,GPU,2011-01-05,40.0,12.0,116.0,585.0,672.0,TSMC,NVIDIA,,129.0,10.75
4783,NVIDIA GRID M40,GPU,2016-05-18,28.0,50.0,148.0,1870.0,1033.0,TSMC,NVIDIA,,793.3,24.79
1343,AMD A6-1450,CPU,2013-05-23,32.0,8.0,246.0,1178.0,1000.0,Unknown,AMD,,,
2013,Intel Core 2 Extreme X9100,CPU,2008-07-01,45.0,44.0,107.0,,3067.0,Intel,Intel,,,
273,AMD A4-1250,CPU,2013-05-23,32.0,8.0,246.0,1178.0,1000.0,Unknown,AMD,,,
71,Intel Core i9-10850K,CPU,2020-07-27,14.0,125.0,206.0,,3600.0,Intel,Intel,,,
3690,ATI FirePro M7820,GPU,2010-05-01,40.0,50.0,166.0,1040.0,700.0,TSMC,ATI,,1120.0,
1087,Intel Core 2 Duo T5500,CPU,2006-07-27,65.0,35.0,143.0,,1667.0,Intel,Intel,,,
394,AMD Sempron 2300+,CPU,2004-07-28,130.0,62.0,80.0,37.0,1583.0,Unknown,AMD,,,
583,Intel Pentium M 760,CPU,2005-01-19,90.0,27.0,84.0,140.0,2000.0,Intel,Intel,,,
1367,AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,,,
4841,NVIDIA GeForce 6800 Ultra DDL,GPU,2004-04-14,130.0,100.0,287.0,222.0,400.0,TSMC,NVIDIA,,,
3883,AMD Radeon RX Vega Nano,GPU,NaT,14.0,175.0,495.0,12500.0,1247.0,GF,AMD,,12660.0,791.6
2548,ATI FireMV 2260,GPU,2008-01-01,55.0,15.0,67.0,181.0,500.0,TSMC,ATI,,40.0,
3916,AMD Radeon RX 560,GPU,2017-04-18,14.0,75.0,123.0,3000.0,1175.0,GF,AMD,2611.0,2611.0,163.2
4757,Intel HD Graphics,GPU,2015-04-01,14.0,6.0,,,500.0,Intel,Intel,,96.0,24.0
3003,AMD Radeon RX 6800 XT,GPU,2020-10-28,7.0,300.0,520.0,26800.0,1825.0,TSMC,AMD,41470.0,20740.0,1296.0
4652,AMD FirePro RG220A,GPU,2010-05-01,55.0,35.0,73.0,242.0,500.0,TSMC,AMD,,80.0,
3799,NVIDIA Quadro K2000D,GPU,2013-03-01,28.0,51.0,118.0,1270.0,954.0,TSMC,NVIDIA,,732.7,30.53
4489,NVIDIA GeForce GT 445M,GPU,2010-09-03,40.0,35.0,238.0,1170.0,590.0,TSMC,NVIDIA,,339.8,28.32
1763,Intel Xeon X5680,CPU,2010-02-14,32.0,130.0,239.0,1170.0,3333.0,Intel,Intel,,,
1875,Intel Core 2 Quad Q9100,CPU,2008-08-01,45.0,45.0,107.0,,2267.0,Intel,Intel,,,
1259,AMD Opteron X2 265,CPU,2005-05-31,90.0,95.0,,233.0,1800.0,Unknown,AMD,,,
4402,NVIDIA GeForce G210M,GPU,2009-06-15,40.0,14.0,57.0,260.0,625.0,TSMC,NVIDIA,,48.0,
2253,NVIDIA GeForce MX450 25W,GPU,2020-08-15,12.0,25.0,200.0,4700.0,720.0,TSMC,NVIDIA,3333.0,1667.0,52.08
2781,NVIDIA GeForce GT 130M,GPU,2009-01-08,55.0,23.0,121.0,314.0,600.0,TSMC,NVIDIA,,96.0,
526,AMD Opteron 240 EE,CPU,2004-02-14,130.0,30.0,193.0,106.0,1400.0,Unknown,AMD,,,
3249,ATI Radeon 3100 Mobile IGP,GPU,2008-08-15,65.0,,85.0,180.0,350.0,Unknown,ATI,,28.0,
2946,AMD Radeon HD 6570 OEM,GPU,2011-02-07,40.0,44.0,118.0,716.0,650.0,TSMC,AMD,,624.0,
377,Intel Celeron G460,CPU,2011-12-12,32.0,35.0,131.0,504.0,1800.0,Intel,Intel,,,
1559,Intel Core i7-860S,CPU,2010-01-07,45.0,82.0,296.0,774.0,2533.0,Intel,Intel,,,
3626,ATI Radeon X1650 GTO,GPU,2007-12-02,90.0,,150.0,157.0,587.0,TSMC,ATI,,,
1963,AMD Sempron 3300+,CPU,2005-04-01,90.0,62.0,84.0,63.0,2000.0,Unknown,AMD,,,
4599,Matrox Parhelia APVe,GPU,2006-06-14,150.0,,174.0,80.0,250.0,UMC,Other,,,
348,AMD EPYC 72F3,CPU,2021-03-15,7.0,180.0,,,3700.0,TSMC,AMD,,,
2434,Intel Iris Plus Graphics 650,GPU,2017-01-03,14.0,15.0,,,300.0,Intel,Intel,1766.0,883.2,220.8
2246,AMD Radeon HD 7450A,GPU,2012-01-05,40.0,25.0,67.0,370.0,625.0,TSMC,AMD,,200.0,
4010,ATI Radeon HD 5570,GPU,2010-02-09,40.0,39.0,104.0,627.0,650.0,TSMC,ATI,,520.0,
1709,AMD Athlon XP 1600+,CPU,2001-10-09,180.0,63.0,150.0,37.0,1400.0,Unknown,AMD,,,
1050,Intel Core i5-8305G,CPU,2018-02-01,14.0,65.0,,,2800.0,Intel,Intel,,,
590,Intel Pentium 4-M 2.50,CPU,2003-04-16,130.0,35.0,131.0,55.0,2500.0,Intel,Intel,,,
519,Intel Pentium 4 HT 524,CPU,2001-01-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,
4366,AMD Radeon R9 290X2,GPU,2014-06-24,28.0,580.0,438.0,6200.0,1000.0,TSMC,AMD,,5632.0,704.0
3938,NVIDIA GRID M60-1Q,GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,,4825.0,150.8
2477,AMD Radeon R7 M260DX,GPU,2014-01-07,28.0,,56.0,690.0,955.0,TSMC,AMD,,659.2,41.2
1083,Intel Core i5-2435M,CPU,2011-09-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,,,
3410,ATI Mobility Radeon X800,GPU,2004-11-01,130.0,,289.0,160.0,400.0,TSMC,ATI,,,
4642,AMD FirePro A300,GPU,2012-06-06,32.0,65.0,246.0,1303.0,760.0,TSMC,AMD,,695.0,
4382,AMD Radeon R7 M460,GPU,2016-05-15,28.0,,125.0,1550.0,1100.0,TSMC,AMD,864.0,864.0,54.0
1294,AMD Athlon II X3 420e,CPU,2010-09-21,45.0,45.0,169.0,300.0,2600.0,Unknown,AMD,,,
1809,Intel Core 2 Extreme QX9770,CPU,2008-03-24,45.0,136.0,107.0,820.0,3200.0,Intel,Intel,,,
791,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,,63.0,2000.0,Unknown,AMD,,,
792,Intel Core i7-5600U,CPU,2015-03-01,14.0,15.0,,,2600.0,Intel,Intel,,,
3921,ATI FireGL V8600,GPU,2007-05-14,80.0,159.0,420.0,720.0,688.0,TSMC,ATI,,440.3,
4072,ATI Radeon X800 GTO AGP,GPU,2005-10-01,130.0,49.0,297.0,160.0,400.0,TSMC,ATI,,,
1980,Intel Celeron G530T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2000.0,Intel,Intel,,,
3710,ATI Radeon 9550,GPU,2003-10-01,130.0,,76.0,60.0,250.0,TSMC,ATI,,,
3814,ATI Radeon X800 XL,GPU,2004-12-01,130.0,49.0,297.0,160.0,400.0,TSMC,ATI,,,
1530,Intel Pentium G3258,CPU,2014-06-02,22.0,54.0,177.0,1400.0,3200.0,Intel,Intel,,,
1410,AMD Athlon 64 3500+ (F3),CPU,2007-02-20,90.0,59.0,1.0,154.0,2200.0,Unknown,AMD,,,
4172,ATI Mobility Radeon HD 5870,GPU,2010-01-07,40.0,50.0,166.0,1040.0,700.0,TSMC,ATI,,1120.0,
4516,NVIDIA Quadro FX 330,GPU,2004-06-28,150.0,21.0,91.0,45.0,250.0,TSMC,NVIDIA,,,
83,AMD Ryzen Threadripper PRO 3955WX,CPU,2020-07-14,7.0,280.0,74.0,3800.0,3900.0,TSMC,AMD,,,
868,AMD Phenom II X4 840,CPU,2011-01-04,45.0,95.0,169.0,300.0,3200.0,Unknown,AMD,,,
2350,ATI Radeon X1950 PRO DUAL,GPU,2007-01-10,80.0,130.0,230.0,330.0,575.0,TSMC,ATI,,,
20,Intel Core i5-3427U,CPU,2012-06-01,22.0,17.0,118.0,,1800.0,Intel,Intel,,,
3252,Intel HD Graphics P630,GPU,2016-08-05,14.0,15.0,,,350.0,Intel,Intel,844.8,422.4,105.6
2795,AMD Radeon Pro 5700 XT,GPU,2020-08-04,7.0,130.0,251.0,10300.0,1243.0,TSMC,AMD,15350.0,7675.0,479.7
4443,AMD Radeon RX 5700 XT 50th Anniversary,GPU,2019-07-07,7.0,225.0,251.0,10300.0,1680.0,TSMC,AMD,20280.0,10140.0,633.6
1562,AMD Athlon 64 3500+,CPU,2006-05-23,90.0,62.0,183.0,154.0,2200.0,Unknown,AMD,,,
3093,NVIDIA GeForce 7100 + nForce 630i,GPU,2007-10-04,90.0,,81.0,112.0,600.0,Unknown,NVIDIA,,,
3155,ATI Radeon IGP 330M,GPU,2002-05-01,180.0,,73.0,30.0,183.0,Unknown,ATI,,,
973,Intel Core i7-1165G7,CPU,2020-09-02,10.0,28.0,,,2800.0,Intel,Intel,,,
1710,AMD Ryzen Threadripper 3990X,CPU,2020-02-07,7.0,280.0,74.0,3800.0,2900.0,TSMC,AMD,,,
3781,AMD Radeon E9560 PCIe,GPU,2019-10-15,14.0,130.0,232.0,5700.0,1120.0,GF,AMD,5700.0,5700.0,356.3
4682,AMD Radeon R5 M250,GPU,NaT,28.0,,56.0,690.0,650.0,TSMC,AMD,,448.0,
1098,Intel Core i3-10350K,CPU,2020-04-30,14.0,91.0,,,4100.0,Intel,Intel,,,
4005,ATI Radeon HD 3450 X2,GPU,2007-12-10,55.0,50.0,67.0,181.0,600.0,TSMC,ATI,,48.0,
2844,ATI Radeon X800 PRO,GPU,2004-05-01,130.0,48.0,289.0,160.0,475.0,TSMC,ATI,,,
886,Intel Pentium III 1133,CPU,2001-06-01,180.0,29.0,80.0,44.0,1133.0,Intel,Intel,,,
3493,ATI Radeon X1900 XT,GPU,2006-01-01,90.0,100.0,352.0,384.0,625.0,TSMC,ATI,,,
4451,ATI Radeon 9600 XT,GPU,2003-10-01,130.0,22.0,76.0,60.0,500.0,TSMC,ATI,,,
3822,NVIDIA GeForce GT 755M Mac Edition,GPU,2013-11-08,28.0,50.0,118.0,1270.0,1085.0,TSMC,NVIDIA,,833.3,34.72
4274,AMD Radeon RX 5700M,GPU,2020-01-01,7.0,180.0,251.0,10300.0,1465.0,TSMC,AMD,15850.0,7926.0,495.4
515,AMD Athlon 64 X2 4200+,CPU,2006-05-23,90.0,89.0,220.0,154.0,2200.0,Unknown,AMD,,,
737,Intel Pentium 4 505J,CPU,2004-12-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,
1453,AMD Athlon II X3 425e,CPU,2011-05-03,45.0,45.0,169.0,300.0,2700.0,Unknown,AMD,,,
3771,AMD Radeon E9260 MXM,GPU,2016-09-27,14.0,50.0,123.0,3000.0,1090.0,GF,AMD,2150.0,2150.0,134.4
4568,ATI Radeon X1950 XTX,GPU,2006-10-17,90.0,125.0,352.0,384.0,650.0,TSMC,ATI,,,
2506,NVIDIA GeForce 6800 XT,GPU,2005-09-30,110.0,,287.0,222.0,300.0,TSMC,NVIDIA,,,
2994,AMD Radeon HD 8970M,GPU,2013-05-14,28.0,100.0,212.0,2800.0,850.0,TSMC,AMD,,2304.0,144.0
2126,Intel Core i3-2330E,CPU,2011-06-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,,
2926,NVIDIA GeForce RTX 3080 Max-Q,GPU,2021-01-12,8.0,80.0,392.0,17400.0,780.0,Samsung,NVIDIA,15300.0,15300.0,239.0
4612,ATI Radeon IGP 320,GPU,2002-10-05,180.0,,73.0,30.0,160.0,Unknown,ATI,,,
906,Intel Core i9-9900KF,CPU,2019-01-08,14.0,95.0,180.0,,3600.0,Intel,Intel,,,
3466,ATI Radeon HD 3870 Mac Edition,GPU,2008-06-12,55.0,106.0,192.0,666.0,777.0,TSMC,ATI,,497.3,99.46
1030,Intel Xeon MP 2.83,CPU,2005-03-29,90.0,135.0,,286.0,2833.0,Intel,Intel,,,
2507,NVIDIA GeForce 7300 GS Low Profile,GPU,2006-01-18,90.0,23.0,81.0,112.0,450.0,TSMC,NVIDIA,,,
2428,NVIDIA GeForce2 MX + nForce 220,GPU,2001-06-04,180.0,,65.0,20.0,175.0,Unknown,NVIDIA,,,
947,AMD Opteron 850,CPU,2004-05-18,130.0,89.0,193.0,106.0,2400.0,Unknown,AMD,,,
3612,AMD Radeon HD 6250 IGP,GPU,2012-04-04,40.0,9.0,75.0,450.0,277.0,TSMC,AMD,,44.32,
3864,NVIDIA Quadro FX 540,GPU,2004-08-09,110.0,25.0,154.0,146.0,300.0,TSMC,NVIDIA,,,
715,AMD Athlon XP 2600+,CPU,2001-01-01,130.0,68.0,101.0,63.0,1917.0,Unknown,AMD,,,
3852,NVIDIA GeForce GTX 880M,GPU,2014-03-12,28.0,122.0,294.0,3540.0,954.0,TSMC,NVIDIA,,3050.0,127.1
686,AMD A6-5350M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2900.0,Unknown,AMD,,,
703,Intel Core i7-1068G7,CPU,2019-08-01,10.0,28.0,,,2300.0,Intel,Intel,,,
2353,AMD Radeon HD 6650M,GPU,2011-01-04,40.0,,104.0,716.0,600.0,TSMC,AMD,,576.0,
2257,NVIDIA Tesla P40,GPU,2016-09-13,16.0,250.0,471.0,11800.0,1303.0,TSMC,NVIDIA,183.7,11760.0,367.4
4248,ATI Radeon HD 5830,GPU,2010-02-25,40.0,175.0,334.0,2154.0,800.0,TSMC,ATI,,1792.0,358.4
473,AMD Athlon XP 3000+,CPU,2001-01-01,130.0,68.0,101.0,63.0,2100.0,Unknown,AMD,,,
21,AMD Opteron 148 HE,CPU,2004-12-01,90.0,55.0,,106.0,2200.0,Unknown,AMD,,,
2752,NVIDIA GeForce 6200 LE,GPU,2005-04-04,110.0,,110.0,75.0,350.0,TSMC,NVIDIA,,,
885,Intel Xeon E5-2450 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2500.0,Intel,Intel,,,
2448,AMD Radeon HD 6625M,GPU,2011-01-04,40.0,26.0,104.0,716.0,450.0,TSMC,AMD,,432.0,
917,AMD EPYC 7452,CPU,2019-08-07,7.0,155.0,74.0,3800.0,2200.0,TSMC,AMD,,,
3564,AMD Radeon R5 Graphics,GPU,2014-09-17,28.0,15.0,245.0,2410.0,758.0,GF,AMD,,388.1,24.26
3558,NVIDIA GeForce 9600 GT Green Edition,GPU,2008-02-21,65.0,95.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,
2239,Matrox QID LP PCIe,GPU,2004-12-17,0.0,,,,250.0,UMC,Other,,,
3649,AMD FirePro W7170M,GPU,2015-10-02,28.0,100.0,366.0,5000.0,723.0,TSMC,AMD,2961.0,2961.0,185.1
1265,Intel Core i3-4360,CPU,2014-05-01,22.0,54.0,177.0,1400.0,3700.0,Intel,Intel,,,
483,Intel Celeron G3920,CPU,2015-09-01,14.0,51.0,150.0,1400.0,2900.0,Intel,Intel,,,
4214,ATI FirePro V7750,GPU,2009-03-27,55.0,76.0,146.0,514.0,800.0,TSMC,ATI,,512.0,
2963,ATI Radeon HD 2900 XTX,GPU,NaT,80.0,240.0,420.0,720.0,743.0,TSMC,ATI,,475.5,
1219,AMD A4-5150M,CPU,2013-03-12,32.0,35.0,246.0,1178.0,2700.0,Unknown,AMD,,,
277,AMD Ryzen Embedded V1605B,CPU,2018-02-21,14.0,15.0,210.0,4950.0,2000.0,GF,AMD,,,
988,Intel Core i5-3360M,CPU,2012-06-01,22.0,35.0,118.0,,2800.0,Intel,Intel,,,
2084,AMD Athlon XP 2700+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2167.0,Unknown,AMD,,,
1245,Intel Pentium 4 HT 517,CPU,2001-01-01,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,
2382,AMD Radeon R4 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GF,AMD,251.5,251.5,15.72
571,Intel Pentium 4 1.9,CPU,2001-08-27,180.0,69.0,217.0,42.0,1900.0,Intel,Intel,,,
1435,AMD Opteron 848,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,Unknown,AMD,,,
993,AMD Turion 64 ML-37,CPU,2005-03-10,90.0,35.0,125.0,114.0,2000.0,Unknown,AMD,,,
3279,NVIDIA GeForce GTX 460 OEM,GPU,2010-10-11,40.0,150.0,332.0,1950.0,650.0,TSMC,NVIDIA,,873.6,72.8
3274,NVIDIA Quadro P4000 Max-Q,GPU,2017-01-11,16.0,100.0,314.0,7200.0,1114.0,TSMC,NVIDIA,68.77,4401.0,137.5
585,AMD Athlon 64 3200+,CPU,2005-04-04,90.0,67.0,83.0,69.0,2000.0,Unknown,AMD,,,
3904,AMD Radeon R7 M270,GPU,2014-01-09,28.0,,77.0,950.0,725.0,TSMC,AMD,,633.6,
2514,NVIDIA GeForce GTX 285 Mac Edition,GPU,2009-01-15,55.0,204.0,470.0,1400.0,648.0,TSMC,NVIDIA,,708.5,88.56
1349,AMD A4-3305M,CPU,2011-06-14,32.0,35.0,228.0,1178.0,1900.0,Unknown,AMD,,,
1007,Intel Pentium M 1.50,CPU,2003-03-12,130.0,24.0,100.0,77.0,1500.0,Intel,Intel,,,
674,AMD Sempron 3000+,CPU,2004-07-28,90.0,62.0,,63.0,1800.0,Unknown,AMD,,,
2412,NVIDIA Quadro2 Pro,GPU,2001-03-22,150.0,,88.0,25.0,200.0,TSMC,NVIDIA,,,
2903,AMD Radeon HD 6770 Green Edition,GPU,2013-04-19,40.0,86.0,166.0,1040.0,700.0,TSMC,AMD,,1008.0,
447,AMD Athlon 64 FX-74,CPU,2006-11-30,90.0,125.0,235.0,227.0,3000.0,Unknown,AMD,,,
3298,Intel UHD Graphics 630,GPU,2018-04-03,14.0,15.0,,,350.0,Intel,Intel,768.0,384.0,96.0
3565,AMD Radeon HD 7540D IGP,GPU,2012-10-02,32.0,65.0,246.0,1303.0,760.0,TSMC,AMD,,291.8,
359,Intel Mobile Pentium 4 2.80,CPU,2003-06-11,130.0,68.0,131.0,55.0,2800.0,Intel,Intel,,,
2064,Intel Xeon 3.2,CPU,2005-02-14,90.0,135.0,169.0,178.0,3200.0,Intel,Intel,,,
